 Consec, Region, SampleID,Ca_input (mg/L),Mg_input (mg/L),Na_input (mg/L),K_input (mg/L),SO4_input (mg/L),Cl_input (mg/L),HCO3_input (mg/L),CO3_input (mg/L)," Data in mEq/L  
 start here",Ca mEq/L,Mg mEq/L,Na mEq/L,K mEq/L,SO4 mEq/L,Cl mEq/L,HCO3 mEq/L,CO3 mEq/L," Data in mMol/L 
 start here",Ca mMol/L,Mg mMol/L,Na mMol/L,K mMol/L,SO4 mMol/L,Cl mMol/L,HCO3 mMol/L,CO3 mMol/L,CationC,AnionC,FinalC,"hlr transformations  
 start here",hlr2,hlr3,hlr4,hlr5,hlr6,hlr7,hlr8,"7 hlr model for cations 
 start here",hDF1_Ca-Mg-Na,hDF2_Ca-Mg-Na,hp_Ca,hp_Mg,hp_Na,------,hDF1_Ca-Mg-K,hDF2_Ca-Mg-K,hp_Ca,hp_Mg,hp_K,------,hDF1_Ca-Na-K,hDF2_Ca-Na-K,hp_Ca,hp_Na,hp_K,------,hDF1_Mg-Na-K,hDF2_Mg-Na-K,hp_Mg,hp_Na,hp_K,"7 hlr model for anions 
 start here",hDF1_SO4-Cl-HCO3,hDF2_SO4-Cl-HCO3,hp_SO4,hp_Cl,hp_HCO3,------,hDF1_SO4-Cl-CO3,hDF2_SO4-Cl-CO3,hp_SO4,hp_Cl,hp_CO3,------,hDF1_SO4-HCO3-CO3,hDF2_SO4-HCO3-CO3,hp_SO4,hp_HCO3,hp_CO3,------,hDF1_Cl-HCO3-CO3,hDF2_Cl-HCO3-CO3,hp_Cl,hp_HCO3,hp_CO3,"Sum of cation probabilities 
 of 7 hlr model  start here",hp_Ca,hp_Mg,hp_Na,hp_K,CationP,CationPH,"Sum of anion probabilities 
 of 7 hlr model  start here",hp_SO4,hp_Cl,hp_HCO3,hp_CO3,AnionP,AnionPH,FinalP,FinalPH,-----,Ionic imbalance %,Acceptability
157,POZO 2 CH-37. CHAPALA (HOTEL MONTECARLO),OCLSP3792-030618,3.439,0.2825,119.3,14.46,29.2163,31.2669,248.64,44.16, ,0.17161535,0.023246246,5.189264779,0.369837052,0.608318064,0.882,4.074996722,1.471803759, ,0.085807675,0.011623123,5.189264779,0.369837052,0.304159032,0.882,4.074996722,0.73590188,sodium,bicarbonate,sodium-bicarbonate, ,3.645250977,-2.456099868,0.185184929,0.38069674,-0.683944619,-2.214377784,-0.502849357,,4.448372122,3.275799727,0.001710384,3.14E-05,0.998258242,,2.720001945,1.195213769,0.249228195,0.003611887,0.747159918,,0.611864383,-3.534734312,0.001726866,0.992415923,0.005857212,,3.342073913,-4.497956114,2.57E-05,0.993528412,0.006445878,,2.761031059,1.470343122,0.002556322,0.05949966,0.937944018,,1.23567628,1.17416244,0.030823182,0.795517427,0.173659391,,2.019223948,-2.577995961,0.002505694,0.985248604,0.012245702,,2.243257424,-0.485379409,0.064426039,0.922756161,0.0128178,,0.063166361,0.000917243,0.746050644,0.189865752,sodium,sodium,,0.008971299,0.229860782,0.711487196,0.049680723,bicarbonate,bicarbonate,sodium-bicarbonate,sodium bicarbonate,,10.03163863,imbalance too high
158,POZO 2 CH-37. CHAPALA (HOTEL MONTECARLO),OCLSP3792-161218,4.909,0.3578,150.82,16.575,49.8208,38.9276,284.49,37.06, ,0.244972304,0.029442502,6.560309421,0.423931475,1.037328225,1.098098731,4.662547529,1.235168644, ,0.122486152,0.014721251,6.560309421,0.423931475,0.518664113,1.098098731,4.662547529,0.617584322,sodium,bicarbonate,sodium-bicarbonate, ,3.618380399,-2.481120569,0.258100652,0.056415988,-0.693663057,-2.139644778,-0.118143134,,4.38879841,3.383537968,0.002020253,2.96E-05,0.997950173,,2.781553734,1.021712173,0.318785713,0.003737954,0.677476334,,0.43420203,-3.539065649,0.002034699,0.993039832,0.004925469,,3.279745969,-4.573135354,2.46E-05,0.994562565,0.005412798,,2.320448709,1.3957686,0.005573032,0.067690631,0.926736337,,0.535023682,1.375954071,0.06467332,0.844702041,0.09062464,,2.388018218,-1.953331187,0.005645453,0.987301966,0.00705258,,2.547258873,-0.248665638,0.073675149,0.918909649,0.007415202,,0.080710166,0.000948041,0.746388143,0.17195365,sodium,sodium,,0.018972951,0.246516955,0.708236988,0.026273106,bicarbonate,bicarbonate,sodium-bicarbonate,sodium bicarbonate,,5.064724137,acceptable
159,POZO PARQUE ACUATICO SANTA RITA,OCLSP3826-160619,4.44,0.4512,118.5,4.315,68.1032,23.6841,157.29,44.94, ,0.221567943,0.037128163,5.154466692,0.110362855,1.417989506,0.668098731,2.577848433,1.497800293, ,0.110783971,0.018564081,5.154466692,0.110362855,0.708994753,0.668098731,2.577848433,0.748900147,sodium,bicarbonate,sodium-bicarbonate, ,3.131496815,-2.494893512,1.348951809,-0.511122701,-0.451710538,-1.801984964,-0.565880234,,4.032717342,2.924470061,0.003018768,8.76E-05,0.996893629,,1.932953341,-0.469875153,0.820435804,0.018968186,0.16059601,,-0.893022207,-4.037904996,0.003244554,0.99612103,0.000634416,,1.663356449,-5.027811216,7.62E-05,0.999204638,0.000719155,,1.402882871,1.296248621,0.026560456,0.07900355,0.894435994,,0.216236208,0.64162279,0.188216077,0.602907823,0.2088761,,1.752999999,-1.314054935,0.026305016,0.947866969,0.025828015,,1.813989683,-0.497541686,0.086637162,0.885856009,0.027506829,,0.206674781,0.004782999,0.748054824,0.040487395,sodium,sodium,,0.060270387,0.192137134,0.682039743,0.065552736,bicarbonate,bicarbonate,sodium-bicarbonate,sodium bicarbonate,,5.461677094,acceptable
160,SAN PEDRO ITZICAN POZO NO. 2,OCLSP5505-111118,5.12,0.5249,136.5,15.61,4.6464,25.7402,202,30.3, ,0.255501772,0.043192759,5.937423657,0.399250095,0.096743566,0.726098731,3.310607054,1.009865351, ,0.127750886,0.021596379,5.937423657,0.399250095,0.048371783,0.726098731,3.310607054,0.504932676,sodium,bicarbonate,sodium-bicarbonate, ,2.852116955,-2.764387958,-0.064945393,2.045725982,-0.663043365,-2.180244219,-0.299782472,,4.523541784,3.078535176,0.001341185,3.66E-05,0.998622198,,2.452020594,1.315887768,0.192028526,0.004852265,0.803119209,,0.800454714,-3.57469599,0.001350117,0.992096728,0.006553155,,3.172909506,-4.385604991,3.68E-05,0.993126,0.006837193,,4.252415437,1.442824952,0.000226814,0.062079124,0.937694062,,2.845799155,1.381857863,0.002491402,0.749292508,0.248216091,,1.57914458,-4.143479109,0.000228551,0.980148015,0.019623434,,2.052990361,-0.580825416,0.064118727,0.917859562,0.018021711,,0.048679957,0.001231422,0.745961232,0.204127389,sodium,sodium,,0.000736692,0.21887259,0.70892541,0.071465309,bicarbonate,bicarbonate,sodium-bicarbonate,sodium bicarbonate,,12.66740588,imbalance too high
161,POZO EJIDO SAN MANUEL,OCNOR4008-231218,4.568,2.4,101.1,1.439,12.5744,17.7179,73.03,71.94, ,0.227955487,0.197490228,4.397608291,0.036804669,0.261813942,0.499799718,1.196899174,2.397680309, ,0.113977743,0.098745114,4.397608291,0.036804669,0.130906971,0.499799718,1.196899174,1.198840155,sodium,carbonate,sodium-carbonate, ,1.230993027,-2.565281149,2.217910234,0.949048027,-0.390672501,-1.263954517,-1.265574878,,3.62538591,1.089197261,0.002359797,0.00167539,0.995964813,,-0.278518366,-1.623644286,0.582723907,0.382848525,0.034427567,,-1.618185038,-4.558136428,0.002798644,0.99706269,0.000138666,,-0.849506081,-4.794782015,0.001807896,0.998039973,0.000152131,,2.424291108,0.806561562,0.007099558,0.177762039,0.815138403,,2.369695708,0.074829801,0.009367372,0.261275759,0.729356869,,-0.00834665,-2.771352611,0.005277646,0.645605802,0.349116552,,0.285351902,-0.743785884,0.131629705,0.566839632,0.301530663,,0.146970587,0.096582953,0.747766869,0.008679591,sodium,sodium,,0.005436144,0.142666876,0.506895959,0.345001021,bicarbonate,bicarbonate-carbonate,sodium-bicarbonate,sodium bicarbonate-carbonate,,5.465090068,acceptable
162,POZO EJIDO SAN MANUEL,OCNOR4008-211012,3.659,1.922,70.56,0.4414,13.792,17.9164,95.55,49.14, ,0.182593942,0.158156758,3.069191306,0.011289493,0.28716582,0.505399154,1.565982693,1.637781629, ,0.091296971,0.079078379,3.069191306,0.011289493,0.14358291,0.505399154,1.565982693,0.818890815,sodium,bicarbonate,sodium-bicarbonate, ,1.203820469,-2.454909419,3.150387462,0.60734733,-0.651088552,-1.782008857,-1.133690791,,3.317311489,1.008986426,0.003955105,0.002830319,0.993214576,,-0.652364741,-2.812445841,0.602529293,0.392779102,0.004691605,,-2.735883997,-4.882089294,0.004824095,0.995147204,2.87E-05,,-1.90057975,-5.225186299,0.003061172,0.996906379,3.24E-05,,2.614417422,1.070174283,0.004396376,0.117262637,0.878340987,,1.979747463,0.503875264,0.016434007,0.477551505,0.506014488,,0.782508619,-2.756519469,0.004140653,0.88721681,0.108642537,,1.062261845,-0.639381717,0.113863804,0.787504541,0.098631655,,0.152827123,0.099667648,0.74631704,0.001188189,sodium,sodium,,0.006242759,0.177169486,0.638265584,0.17832217,bicarbonate,bicarbonate,sodium-bicarbonate,sodium bicarbonate,,7.753192899,acceptable
163,POZO EJIDO SAN MANUEL,OCNOR4008-110218,3.532,1.948,75.3,0.9338,12.9298,22.493,61.48,80.56, ,0.1762563,0.160296235,3.275369974,0.023883391,0.269213792,0.634499295,1.007604563,2.684975337, ,0.08812815,0.080148118,3.275369974,0.023883391,0.134606896,0.634499295,1.007604563,1.342487668,sodium,carbonate,sodium-carbonate, ,1.316479024,-2.393830693,2.527172123,0.797996769,-0.752480758,-1.214975655,-1.501924223,,3.427938832,0.985442112,0.00319455,0.002510442,0.994295008,,-0.418677283,-1.96942359,0.578983001,0.401795135,0.019221864,,-1.942718254,-4.554469602,0.003839811,0.996057456,0.000102733,,-1.188844333,-4.807660237,0.002591417,0.997294237,0.000114345,,2.545154335,0.407701857,0.007019363,0.311525236,0.681455401,,2.53459108,0.353476081,0.006958367,0.351103273,0.64193836,,-0.175206678,-2.750418819,0.005471275,0.570329774,0.42419895,,0.134959376,-0.368469158,0.219806237,0.449169081,0.331024683,,0.146504341,0.101724249,0.746911675,0.004859736,sodium,sodium,,0.004862251,0.220608686,0.425238564,0.349290498,bicarbonate,bicarbonate-carbonate,sodium-bicarbonate,sodium bicarbonate-carbonate,,11.6675844,imbalance too high
164,POZO EJIDO SAN MANUEL,OCNOR4008-030716,7.501,4.272,90.28,1.36,11.2874,27,91.96,45.98, ,0.374320076,0.351532606,3.92696416,0.034784121,0.235017073,0.761636107,1.507145667,1.532462338, ,0.187160038,0.175766303,3.92696416,0.034784121,0.117508537,0.761636107,1.507145667,0.766231169,sodium,bicarbonate,sodium-bicarbonate, ,0.779262075,-2.327204563,2.399256374,1.181906381,-0.687051527,-1.369555489,-0.693066547,,3.072516006,0.869602989,0.005715053,0.004731227,0.98955372,,-0.537659296,-2.062886962,0.54190013,0.442176382,0.015923488,,-1.994873098,-4.236262906,0.006746431,0.993090494,0.000163074,,-1.391034696,-4.459631543,0.00548152,0.994342661,0.000175819,,2.795225937,0.632041256,0.004257147,0.230339512,0.765403341,,2.200051001,0.797666198,0.01010808,0.584381076,0.405510844,,0.546618205,-2.773925083,0.004511316,0.836438685,0.15905,,0.885944518,-0.257181776,0.210325114,0.667904833,0.121770053,,0.138590404,0.113097282,0.744246719,0.004065595,sodium,sodium,,0.004719136,0.256261425,0.567436715,0.171582724,bicarbonate,bicarbonate-chloride,sodium-bicarbonate,sodium bicarbonate-chloride,,7.466186034,acceptable
165,POZO SAUZ DE URES,OCNOR4018-080418,226.6,33.74,127.62,8.6647,331.3255,51.0055,311.41,12.54, ,11.3079495,2.77638346,5.551164888,0.221613216,6.898590406,1.438801128,5.10374328,0.417944274, ,5.653974749,1.38819173,5.551164888,0.221613216,3.449295203,1.438801128,5.10374328,0.208972137,calcium,bicarbonate,calcium-bicarbonate, ,0.163741379,-1.22226443,1.998565052,-0.746426556,0.127933148,-1.138230882,2.057297717,,0.620473606,1.650622553,0.424214678,0.027341331,0.548443991,,0.502584327,-2.929319963,0.926938075,0.06945935,0.003602576,,-2.995171472,-1.890864529,0.443305644,0.555119651,0.001574705,,-1.372661441,-2.811231947,0.060947894,0.936307532,0.002744574,,-0.418876614,1.25186628,0.35910798,0.056620441,0.584271579,,-2.675433259,1.186146999,0.880631934,0.115765464,0.003602601,,3.221594704,1.143082919,0.398009118,0.600201051,0.001789831,,3.080169453,0.141816324,0.089106676,0.908073344,0.002819979,,0.448614599,0.039437144,0.509967794,0.001980464,sodium,sodium-calcium,,0.409437258,0.065373145,0.523136493,0.002053103,bicarbonate,bicarbonate-sulfate,sodium-bicarbonate,sodium-calcium bicarbonate-sulfate,,17.7897679,imbalance too high
166,POZO NO. 12V,OCNOR4040-070615,7.314,1.4,141.1,1.798,85.95606,74.77,90.78,20.4, ,0.364988273,0.115202633,6.13751266,0.045986654,1.789707254,2.109167842,1.487806477,0.679909345, ,0.182494136,0.057601317,6.13751266,0.045986654,0.894853627,2.109167842,1.487806477,0.339954673,sodium,chloride,sodium-chloride, ,2.120875687,-2.547753723,2.346069885,-0.622239048,-1.479627649,-1.130637039,0.345608819,,3.645636314,2.151642541,0.004029801,0.000407545,0.995562654,,0.758219311,-1.859405526,0.899048968,0.078562273,0.02238876,,-2.03377584,-4.496894292,0.004597348,0.995299227,0.000103425,,-0.158923567,-5.276967084,0.000403174,0.999481928,0.000114898,,1.297741286,-0.340398451,0.0527256,0.614599305,0.332675095,,-0.431620636,2.288677534,0.076996864,0.911363383,0.011639753,,1.97643459,-0.203944146,0.136212767,0.844399599,0.019387634,,2.063459905,1.444964706,0.657928656,0.333933019,0.008138325,,0.226919029,0.019843248,0.747585952,0.005651771,sodium,sodium,,0.066483808,0.545972836,0.377751928,0.009791428,chloride,chloride-bicarbonate,sodium-chloride,sodium chloride-bicarbonate,,4.69038582,acceptable
167,RIO SAN MIGUEL,OCNOR4045-231218,3.302,0.2238,130.7,1.485,30.308,34.5921,124.26,47.96, ,0.164778682,0.018415964,5.685137524,0.037981191,0.631048555,0.975799718,2.036515012,1.59845354, ,0.082389341,0.009207982,5.685137524,0.037981191,0.315524278,0.975799718,2.036515012,0.79922677,sodium,bicarbonate,sodium-bicarbonate, ,3.511724475,-2.913815416,2.094704117,-0.022440448,-1.151462178,-1.887200118,-0.951849542,,4.457796881,3.461868381,0.001858253,2.43E-05,0.998117452,,2.119705107,-1.322724217,0.954266886,0.009609028,0.036124086,,-1.7837242,-4.844488734,0.002062501,0.997862702,7.48E-05,,1.311592499,-6.118535313,2.18E-05,0.999891941,8.63E-05,,2.511574017,0.68888042,0.006570904,0.21195252,0.781476577,,1.328338213,1.331942189,0.02311461,0.833715797,0.143169593,,1.429889662,-2.181514247,0.007464816,0.953264277,0.039270908,,1.65375586,0.101780527,0.223571549,0.74300924,0.033419212,,0.23954691,0.002413776,0.748968024,0.00907129,sodium,sodium,,0.009287582,0.317309966,0.619437523,0.053964928,bicarbonate,bicarbonate-chloride,sodium-bicarbonate,sodium bicarbonate-chloride,,5.960609756,acceptable
168,POZO DIVISADEROS,OCNOR4063-231218,1.775,0.0961,192.5,0.9234,71.2427,13.4994,134.07,130.8, ,0.088577274,0.007907838,8.373289773,0.023617395,1.483357625,0.380801128,2.197292513,4.359418744, ,0.044288637,0.003953919,8.373289773,0.023617395,0.741678812,0.380801128,2.197292513,2.179709372,sodium,bicarbonate,sodium-bicarbonate, ,4.286960601,-3.371134304,2.499684304,-0.947248456,-0.28060944,-2.03331338,-2.025279005,,5.279664617,3.888967128,0.000522434,4.52E-06,0.99947305,,2.345791209,-1.531865466,0.971444758,0.005752086,0.022803157,,-2.058617604,-5.767243436,0.000601263,0.999385704,1.30E-05,,1.470546812,-7.186996958,3.63E-06,0.999980412,1.60E-05,,1.354578448,1.662900034,0.021503966,0.041880704,0.93661533,,1.019789595,-0.430324519,0.08683166,0.199262757,0.713905583,,0.85367354,-1.89385231,0.0171955,0.869739282,0.113065218,,0.903162043,-1.335654616,0.043231563,0.827871694,0.128896743,,0.243142114,0.001440058,0.749709792,0.005708037,sodium,sodium,,0.031382782,0.071093756,0.658556576,0.238966886,bicarbonate,bicarbonate,sodium-bicarbonate,sodium bicarbonate,,0.428764013,excellent
169,POZO DIVISADEROS,OCNOR4063-150516,1.386,0.1498,121.4,0.5196,71.40187,15.17,174.3,77.7, ,0.069165128,0.012326682,5.280609758,0.01328958,1.486671733,0.427926657,2.85662777,2.589654713, ,0.034582564,0.006163341,5.280609758,0.01328958,0.743335867,0.427926657,2.85662777,1.294827356,sodium,bicarbonate,sodium-bicarbonate, ,3.720677934,-3.03249994,2.952316617,-1.071851069,-0.519654905,-2.418100192,-1.626835735,,4.817805916,3.045183452,0.000770248,2.56E-05,0.999204193,,1.426669601,-2.0416932,0.964430785,0.022553453,0.013015762,,-2.392897057,-5.710876112,0.000907709,0.999081866,1.04E-05,,0.400972213,-6.8284052,2.07E-05,0.999966519,1.28E-05,,1.581143902,1.822778065,0.013058259,0.031698937,0.955242803,,0.612745048,0.126953974,0.148592127,0.411471091,0.439936782,,1.660598401,-1.841166153,0.011444673,0.960877548,0.027677779,,1.708243637,-1.109796584,0.036144096,0.931023476,0.032832428,,0.241527185,0.005649925,0.749563145,0.003259745,sodium,sodium,,0.043273765,0.119828531,0.711785957,0.125111747,bicarbonate,bicarbonate,sodium-bicarbonate,sodium bicarbonate,,15.58925344,imbalance too high
170,POZO DIVISADEROS,OCNOR4063-110218,1.548,0.1561,166.2,0.4341,79.2567,17.1224,177.855,91.59, ,0.077249364,0.012845094,7.229302651,0.011102785,1.650218622,0.48300141,2.914891176,3.052592988, ,0.038624682,0.006422547,7.229302651,0.011102785,0.825109311,0.48300141,2.914891176,1.526296494,sodium,bicarbonate,sodium-bicarbonate, ,3.766500604,-3.259582517,3.219119407,-1.089200535,-0.553704232,-2.351272424,-1.704284146,,5.044027753,3.172660817,0.000546017,1.59E-05,0.999438108,,1.401529273,-2.352162644,0.972597585,0.019900214,0.007502201,,-2.697382755,-6.0926492,0.000654303,0.999341469,4.23E-06,,0.21137192,-7.270490882,1.31E-05,0.999981656,5.22E-06,,1.553337491,1.721383751,0.014874227,0.037950714,0.947175059,,0.671550417,0.106924481,0.137883864,0.402625511,0.459490625,,1.530403533,-1.816534598,0.013029535,0.951748397,0.035222068,,1.582057214,-1.058362191,0.042993544,0.915831548,0.041174908,,0.243449476,0.004982303,0.749690308,0.001877913,sodium,sodium,,0.041446906,0.120892442,0.703688751,0.1339719,bicarbonate,bicarbonate,sodium-bicarbonate,sodium bicarbonate,,4.991213254,acceptable
171,POZO EL VALIENTE,OCNOR4174-040318,22.32,2.478,92.09,4.062,23.1204,55.8338,130.56,21.12, ,1.113828035,0.203908661,4.005694832,0.103891985,0.481394187,1.57500141,2.139766619,0.703906146, ,0.556914018,0.10195433,4.005694832,0.103891985,0.240697093,1.57500141,2.139766619,0.351953073,sodium,bicarbonate,sodium-bicarbonate, ,1.658382595,-2.012564769,1.639555813,0.799368298,-1.07910388,-1.385544478,0.419409716,,2.502249988,2.456813128,0.037001224,0.001268672,0.961730105,,1.362553926,-1.616619609,0.940009901,0.03156183,0.028428269,,-1.889108354,-3.072189353,0.038983737,0.959874829,0.001141434,,0.295622644,-4.074430821,0.001486006,0.997262388,0.001251606,,2.521491767,0.284494668,0.007556511,0.362231727,0.630211762,,0.914691321,1.968539054,0.019591895,0.93886445,0.041543655,,1.752699271,-1.787197098,0.011783544,0.964569593,0.023646863,,2.027330432,0.69995847,0.366619338,0.618586992,0.01479367,,0.253998715,0.008579127,0.729716831,0.007705327,sodium,sodium-calcium,,0.009732988,0.416928879,0.553342087,0.019996047,bicarbonate,bicarbonate-chloride,sodium-bicarbonate,sodium-calcium bicarbonate-chloride,,5.105404716,acceptable
172,1 CAPTACION HIDALGO,OCNOR6254-240219,8.553,4.471,199,4.286,86.4086,88.5364,130.075,38.7, ,0.426817705,0.367907838,8.656024233,0.109621134,1.799129674,2.497500705,2.131817884,1.289828023, ,0.213408853,0.183953919,8.656024233,0.109621134,0.899564837,2.497500705,2.131817884,0.644914011,sodium,chloride,sodium-chloride, ,1.422782261,-2.428543254,1.940437359,-0.164443585,-1.185578246,-1.027262814,0.168350555,,3.673160083,1.103118797,0.002179676,0.001541394,0.99627893,,-0.120258891,-1.16929018,0.565549826,0.362421274,0.0720289,,-1.182568137,-4.362318506,0.0025325,0.997181008,0.000286492,,-0.412456975,-4.574483976,0.001545321,0.998144585,0.000310094,,1.478783118,-0.159739911,0.041237849,0.545407695,0.413354456,,0.124385141,1.828205817,0.065909281,0.899329546,0.034761173,,1.510953085,-0.672369143,0.087835481,0.869029797,0.043134722,,1.640108763,1.02203268,0.569854934,0.409131306,0.02101376,,0.1425655,0.091376997,0.747901131,0.018156372,sodium,sodium,,0.048745653,0.503648044,0.42287889,0.024727414,chloride,chloride-bicarbonate,sodium-chloride,sodium chloride-bicarbonate,,10.66110445,imbalance too high
173,POZO 13 AGUA PRIETA,OCNOR6255-240219,43.14,13.41,367.5,5.99,522.7908,20.1001,77.4,25.8, ,2.152802036,1.103476651,15.98537139,0.153203592,10.88512534,0.56699859,1.268519733,0.859885349, ,1.076401018,0.551738325,15.98537139,0.153203592,5.442562672,0.56699859,1.268519733,0.429942674,sodium,sulfate,sodium-sulfate, ,0.706584763,-2.659770646,1.987890946,-1.582346659,0.679301833,-0.125947286,0.956006765,,3.133131225,1.484355484,0.007135494,0.001955721,0.990908784,,0.059281129,-2.007998311,0.763093387,0.217559095,0.019347518,,-2.015661011,-4.130454254,0.008160151,0.991650394,0.000189456,,-0.849347699,-4.622714365,0.002342574,0.997453877,0.000203549,,-2.07799486,0.776093609,0.921282866,0.015066416,0.063650718,,-2.79254191,-0.335680597,0.978672275,0.014591141,0.006736584,,1.445295536,2.185875394,0.93172373,0.061692366,0.006583905,,1.135803975,-0.279073063,0.18134106,0.735035699,0.083623241,,0.194597258,0.055464347,0.745003264,0.004935131,sodium,sodium,,0.707919718,0.052749654,0.215094696,0.024235932,sulfate,sulfate,sodium-sulfate,sodium sulfate,,17.63231895,imbalance too high
174,WILLARD 3,OCNOR6286-100319,36.87,17.76,68.22,4.739,37.2613,41.636,190.275,21.5, ,1.839912171,1.46142769,2.9674069,0.121207316,0.775824519,1.174499295,3.118444342,0.716571124, ,0.919956086,0.730713845,2.9674069,0.121207316,0.38791226,1.174499295,3.118444342,0.358285562,sodium,bicarbonate,sodium-bicarbonate, ,0.051864362,-1.349557465,1.848383854,0.68510711,-0.422710915,-1.39920326,0.764555961,,1.397970805,0.625465291,0.091791203,0.0557033,0.852505497,,-0.422676504,-2.04605184,0.589043328,0.39393835,0.017018322,,-1.97036492,-2.46778825,0.104563861,0.892824637,0.002611502,,-1.469657788,-2.7487769,0.073649297,0.923559113,0.00279159,,1.820338411,0.948167858,0.017331311,0.141495744,0.841172944,,0.247088672,1.274260822,0.104238284,0.805600902,0.090160814,,1.964043625,-1.380093454,0.02036543,0.962269255,0.017365315,,2.144461963,0.007556399,0.143994993,0.841110079,0.014894928,,0.196349598,0.130822737,0.667222312,0.005605353,sodium,sodium,,0.035483756,0.27277291,0.661138069,0.030605264,bicarbonate,bicarbonate-chloride,sodium-bicarbonate,sodium bicarbonate-chloride,,4.965915641,acceptable
175,SAN PEDRO,OCNOR6304-240319,3.72,0.1358,111.4,1.232,38.1974,55.9933,151.575,21.5, ,0.185638006,0.011174655,4.845633666,0.031510321,0.795315233,1.579500705,2.484184476,0.716571124, ,0.092819003,0.005587328,4.845633666,0.031510321,0.397657616,1.579500705,2.484184476,0.358285562,sodium,bicarbonate,sodium-bicarbonate, ,3.934097182,-2.831234997,2.20428315,-0.330993068,-1.71026576,-2.1631014,-0.226732021,,4.301109461,4.078736665,0.003443591,1.35E-05,0.996542957,,2.715067475,-1.568319191,0.978669818,0.00290326,0.018426922,,-2.134114065,-4.687827035,0.003716277,0.996214518,6.92E-05,,1.609590081,-6.298211255,1.19E-05,0.999907954,8.02E-05,,2.678660236,0.432466251,0.005599833,0.302049756,0.692350411,,0.535338442,2.497558359,0.016766797,0.969572991,0.013660212,,2.548081487,-1.70803664,0.007669209,0.986819937,0.005510853,,2.758143521,0.945271295,0.324782715,0.671029237,0.004188048,,0.246457421,0.000732151,0.748166357,0.00464407,sodium,sodium,,0.00750896,0.399101365,0.587549896,0.005839778,bicarbonate,bicarbonate-chloride,sodium-bicarbonate,sodium bicarbonate-chloride,,4.71020763,acceptable
176,POZO CNA-159,OCPNO4498-130518,94.19,30.92,178.6,3.126,87.223,54.3023,385.53,51.12, ,4.700334348,2.544332442,7.768673005,0.079952325,1.81608645,1.531799718,6.318506621,1.70377283, ,2.350167174,1.272166221,7.768673005,0.079952325,0.908043225,1.531799718,6.318506621,0.851886415,sodium,bicarbonate,sodium-bicarbonate, ,0.088296748,-1.721081484,2.855342637,0.425481178,-0.097425449,-1.514465005,0.489319958,,1.473883287,1.038418714,0.101697057,0.029843341,0.868459601,,-0.479285827,-3.470524749,0.753096091,0.245273273,0.001630636,,-3.37819008,-3.225337024,0.116714094,0.883083455,0.000202451,,-2.392153791,-3.810720553,0.043140266,0.956625838,0.000233896,,1.455635258,1.369373409,0.023096488,0.069916915,0.906986597,,0.102854373,0.666119286,0.211522284,0.600323772,0.188153944,,1.862975618,-1.312274346,0.024487248,0.954361725,0.021151027,,1.996805251,-0.530111141,0.072261623,0.907813965,0.019924412,,0.242876811,0.07956422,0.677042224,0.000516746,sodium,sodium,,0.064776505,0.185625577,0.692290572,0.057307346,bicarbonate,bicarbonate,sodium-bicarbonate,sodium bicarbonate,,14.06893437,imbalance too high
